Participant,Mode,Code,Gender,Age,Specificity,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,1 image,different,9,0,3803
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,different,9,0,6280
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,different,5,1,4441
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,different,1,1,2689
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,different,10,0,1637
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,different,2,1,2377
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,different,10,0,6767
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,different,11,0,6632
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,different,10,0,3835
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,different,10,0,5832
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,different,7,0,4434
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,different,10,0,3599
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,different,4,1,7815
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,different,8,0,4577
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,different,8,0,3619
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,different,8,0,5716
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,different,12,0,2144
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,different,6,1,5220
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,different,1,1,4481
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,different,7,0,5851
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,different,11,0,1034
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,different,9,0,1210
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,different,10,0,6455
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,different,6,1,1403
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,different,3,1,7370
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,different,4,1,6389
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,different,12,0,5399
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,different,6,1,1130
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,different,4,1,6471
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,different,8,0,6982
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,different,1,1,2728
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,different,2,1,943
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,different,4,1,7452
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,different,10,0,7433
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,different,10,0,7521
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,different,1,1,7423
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,different,5,1,3153
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,different,2,1,6073
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,different,11,0,7822
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,different,8,0,3390
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,different,11,0,2635
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,different,1,1,6226
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,different,11,0,4891
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,different,3,1,7584
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,different,5,1,5774
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,different,2,1,1295
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,different,10,0,7134
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,different,9,0,1442
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,different,3,1,2144
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,different,2,1,3086
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,different,2,1,2322
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,different,8,0,5214
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,different,8,0,6437
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,different,10,0,3100
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,different,4,1,5285
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,1 image,same,7,1,2955
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,1 image,same,9,1,734
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,1 image,same,3,0,4644
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,1 image,same,2,0,1178
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,1 image,same,4,0,1409
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,1 image,same,2,0,819
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,1 image,same,10,1,750
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,1 image,same,1,0,65
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,1 image,same,12,1,3186
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,1 image,same,2,0,2945
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,1 image,same,4,0,4417
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,1 image,same,5,0,2347
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,1 image,same,4,0,7627
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,1 image,same,5,0,7347
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,1 image,same,5,0,5614
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,1 image,same,12,1,2877
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,1 image,same,4,0,5411
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,1 image,same,11,1,158
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,1 image,same,11,1,1914
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,1 image,same,12,1,6733
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,1 image,same,9,1,7167
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,1 image,same,8,1,4836
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,1 image,same,11,1,46
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,1 image,same,12,1,2650
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,1 image,same,1,0,1613
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,1 image,same,8,1,3501
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,1 image,same,10,1,7555
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,1 image,same,6,0,2999
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,1 image,same,5,0,7398
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,1 image,same,2,0,2846
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,1 image,same,6,0,6976
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,1 image,same,11,1,5025
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,1 image,same,5,0,6805
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,1 image,same,5,0,859
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,1 image,same,6,0,4447
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,1 image,same,10,1,4783
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,1 image,same,2,0,3934
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,1 image,same,8,1,4985
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,1 image,same,7,1,542
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,1 image,same,12,1,1367
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,1 image,same,3,0,4323
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,1 image,same,3,0,2075
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,1 image,same,4,0,6438
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,1 image,same,12,1,2522
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,1 image,same,6,0,6919
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,1 image,same,9,1,7080
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,1 image,same,12,1,6082
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,1 image,same,4,0,7462
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,1 image,same,12,1,905
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,1 image,same,4,0,5201
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,1 image,same,2,0,7886
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,1 image,same,2,0,5416
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,1 image,same,4,0,4987
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,1 image,same,6,0,4065
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,1 image,same,3,0,2879
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,1 image,same,10,1,4972
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,1 image,same,3,0,1447
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,1 image,same,5,0,2103
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,1 image,same,12,1,5393
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,1 image,same,10,1,5807
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,1 image,same,12,1,3512
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,1 image,same,2,0,7740
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,1 image,same,5,0,2964
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,1 image,same,4,0,11
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,1 image,same,4,0,3204
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,1 image,same,9,1,7251
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,1 image,same,4,0,4176
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,1 image,same,8,1,1470
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,1 image,same,10,1,4979
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,1 image,same,12,1,5324
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,1 image,same,3,0,5297
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,1 image,same,11,1,1035
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,1 image,same,8,1,6414
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,1 image,same,3,0,6006
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,1 image,same,5,0,3932
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,1 image,same,11,1,5454
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,1 image,same,1,0,722
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,1 image,same,5,0,5729
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,1 image,same,10,1,1859
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,1 image,same,10,1,980
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,1 image,same,2,0,1798
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,1 image,same,3,0,1865
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,1 image,same,4,0,6982
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,1 image,same,10,1,3137
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,1 image,same,8,1,2386
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,1 image,same,7,1,2792
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,1 image,same,11,1,323
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,1 image,same,11,1,4041
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,1 image,same,4,0,2367
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,1 image,same,8,1,377
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,1 image,same,5,0,2154
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,1 image,same,6,0,1536
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,1 image,same,3,0,7432
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,1 image,same,6,0,7813
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,1 image,same,12,1,4710
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,1 image,same,6,0,163
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,1 image,same,11,1,6210
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,1 image,same,11,1,6366
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,1 image,same,8,1,6280
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,1 image,same,6,0,6766
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,1 image,same,9,1,5308
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,1 image,same,8,1,6777
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,1 image,same,5,0,3286
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,1 image,same,5,0,2403
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,1 image,same,9,1,1957
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,1 image,same,4,0,6176
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,1 image,same,3,0,711
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,1 image,same,3,0,6861
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,1 image,same,10,1,979
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,1 image,same,7,1,5496
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,1 image,same,3,0,5807
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,1 image,same,4,0,694
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,1 image,same,1,0,4116
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,1 image,same,10,1,3993
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,1 image,same,1,0,2581
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,1 image,same,10,1,6104
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,1 image,same,8,1,7512
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,1 image,same,2,0,7790
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,1 image,same,2,0,1881
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,1 image,same,7,1,871
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,1 image,same,5,0,5785
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,1 image,same,1,0,4188
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,1 image,same,6,0,2586
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,1 image,same,7,1,2091
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,1 image,same,2,0,2900
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,1 image,same,3,0,3120
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,same,4,0,2448
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,same,10,1,1718
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,same,2,0,7335
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,same,10,1,5040
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,same,11,1,4161
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,1 image,same,5,0,2226
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,same,2,0,5100
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,same,3,0,6568
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,same,10,1,2858
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,same,11,1,776
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,same,11,1,6358
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,1 image,same,6,0,5314
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,same,10,1,7088
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,same,5,0,5100
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,same,5,0,965
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,same,3,0,4634
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,same,4,0,2506
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,1 image,same,7,1,2213
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,same,1,0,3046
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,same,4,0,5022
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,same,8,1,7163
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,same,4,0,3418
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,same,4,0,5019
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,1 image,same,10,1,745
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,same,9,1,2180
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,same,4,0,1381
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,same,1,0,4816
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,same,4,0,7366
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,same,1,0,6171
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,1 image,same,8,1,6918
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,same,7,1,2175
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,same,10,1,937
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,same,7,1,4152
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,same,8,1,2813
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,same,9,1,3956
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,1 image,same,6,0,2942
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,same,12,1,583
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,same,8,1,2471
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,same,5,0,6393
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,same,9,1,4164
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,same,9,1,2266
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,1 image,same,3,0,3661
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,same,7,1,7548
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,same,4,0,587
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,same,5,0,2319
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,same,6,0,2547
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,same,5,0,7521
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,1 image,same,6,0,5054
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,same,9,1,6599
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,same,4,0,5800
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,same,5,0,3925
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,same,6,0,6616
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,same,7,1,931
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,1 image,same,7,1,4283
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,different,12,0,6396
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,different,2,1,1267
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,different,7,0,730
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,different,4,1,1717
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,different,5,1,2314
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,different,7,0,1620
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,different,11,0,6944
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,different,6,1,2842
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,different,12,0,7526
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,different,3,1,3370
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,different,11,0,6611
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,different,3,1,7202
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,different,4,1,6178
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,different,7,0,2903
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,different,3,1,3494
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,different,11,0,7421
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,different,10,0,2582
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,different,5,1,2734
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,different,4,1,1460
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,different,2,1,1216
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,different,4,1,7534
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,different,2,1,7894
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,different,8,0,29
